Entry	Entry name	Status	Protein names	Gene ontology IDs	Subcellular location [CC]
P81909	OR22A_DROME	reviewed	Odorant receptor 22a	GO:0004888; GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0030425; GO:0032590; GO:0042048; GO:0050911; GO:0071683	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:23196131}; Multi-pass membrane protein {ECO:0000269|PubMed:23196131}.
Q86LG1	PPK28_DROME	reviewed	Pickpocket protein 28 (PPK28)	GO:0005272; GO:0005886; GO:0006814; GO:0009415; GO:0016021; GO:0035002; GO:0042756; GO:0071462	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:20364123}; Multi-pass membrane protein {ECO:0000269|PubMed:20364123}.
Q9VXE6	NU153_DROME	reviewed	Nuclear pore complex protein Nup153 (153 kDa nucleoporin) (Nucleoporin Nup153)	GO:0005634; GO:0005635; GO:0005719; GO:0005737; GO:0005819; GO:0006325; GO:0006338; GO:0006355; GO:0006606; GO:0006607; GO:0006974; GO:0006999; GO:0007549; GO:0008139; GO:0017056; GO:0031490; GO:0031965; GO:0034399; GO:0044613; GO:0044615; GO:0045944; GO:0046872; GO:0051028	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:17682050}. Nucleus membrane {ECO:0000269|PubMed:16543150, ECO:0000269|PubMed:17682050, ECO:0000269|PubMed:18562695}. Nucleus, nuclear pore complex {ECO:0000269|PubMed:17682050, ECO:0000269|PubMed:7641726}. Chromosome {ECO:0000269|PubMed:20174442}. Cytoplasm, cytoskeleton, spindle {ECO:0000269|PubMed:18562695}. Note=Localized to the nucleoplasmic side of the nuclear pore complex (NPC) core structure, forming a fibrous structure called the nuclear basket (PubMed:17682050). Localized at the spindle in mitotic syncytial embryos (PubMed:18562695). Associates with chromatin (PubMed:20174442). {ECO:0000269|PubMed:18562695, ECO:0000269|PubMed:20174442, ECO:0000303|PubMed:17682050}.
Q9VKM1	PIWI_DROME	reviewed	Protein piwi (EC 3.1.26.-)	GO:0000335; GO:0000785; GO:0000791; GO:0003723; GO:0004519; GO:0005634; GO:0005654; GO:0005700; GO:0005737; GO:0005829; GO:0006342; GO:0007279; GO:0007283; GO:0007294; GO:0010369; GO:0010529; GO:0016246; GO:0016441; GO:0030718; GO:0031047; GO:0031453; GO:0031490; GO:0031933; GO:0032991; GO:0034584; GO:0043073; GO:0046872; GO:0048132; GO:0048133; GO:0048477; GO:0060213; GO:0070725; GO:0070868; GO:0090309; GO:1990511	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:26808625, ECO:0000269|PubMed:29735528}. Nucleus, nucleoplasm {ECO:0000269|PubMed:10631171}. Nucleus {ECO:0000269|PubMed:26808625, ECO:0000269|PubMed:29735528}. Chromosome {ECO:0000269|PubMed:28472469}. Note=Component of polar granules. Present in the cytoplasm of the developing oocyte. At the mitotic cycle 11 translocates to the nucleus where it remains localized throughout germ-cell development and gonadogenesis. Localizes at genomic sites enriched for methylated H3K9. Interacts with chromatin at the nuclear pore complex (PubMed:28472469). {ECO:0000269|PubMed:28472469}.
Q9VCE6	MTA70_DROME	reviewed	N6-adenosine-methyltransferase MT-A70-like protein (EC 2.1.1.348) (Inducer of meiosis 4) (Methyltransferase-like 3)	GO:0000381; GO:0000398; GO:0001510; GO:0001734; GO:0003723; GO:0005634; GO:0007530; GO:0007548; GO:0007549; GO:0016422; GO:0016607; GO:0030237; GO:0030707; GO:0030708; GO:0036396; GO:0060968; GO:0080009; GO:1990744	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:21873203, ECO:0000269|PubMed:27919077, ECO:0000269|PubMed:27919081, ECO:0000269|PubMed:28675155}.
P41073	PEP_DROME	reviewed	Zinc finger protein on ecdysone puffs	GO:0000398; GO:0003677; GO:0003697; GO:0003727; GO:0005634; GO:0005694; GO:0046872; GO:0048024; GO:0071011; GO:0071013	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:1899840}. Chromosome {ECO:0000269|PubMed:1899840}. Note=It is associated with the active ecdysone-regulated loci on polytene chromosomes, and on some heat shock-induced puffs. Its distribution pattern follows the changes of puffing patterns in the developmental program, or following heat shock.
P20193	SUV37_DROME	reviewed	Protein suppressor of variegation 3-7	GO:0000775; GO:0000792; GO:0003677; GO:0003682; GO:0004367; GO:0005634; GO:0005701; GO:0005721; GO:0005829; GO:0006072; GO:0006116; GO:0009047; GO:0031453; GO:0046872; GO:0090053	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q8I8V0	TAD2B_DROME	reviewed	Transcriptional adapter 2B (dADA2b)	GO:0000124; GO:0003677; GO:0003682; GO:0003713; GO:0005634; GO:0005700; GO:0006338; GO:0006355; GO:0006357; GO:0008270; GO:0035066; GO:0035222; GO:0043966; GO:0070461; GO:2000331	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00624, ECO:0000269|PubMed:12482983, ECO:0000269|PubMed:12697829}.
Q06559	RS3_DROME	reviewed	40S ribosomal protein S3	GO:0000278; GO:0002181; GO:0003684; GO:0003723; GO:0003735; GO:0003906; GO:0004519; GO:0005634; GO:0006281; GO:0008534; GO:0016363; GO:0022626; GO:0022627; GO:0032357; GO:0043524; GO:0045739; GO:0140078; GO:2001235	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:25858587}. Nucleus {ECO:0000269|PubMed:25858587, ECO:0000269|PubMed:8641296}.
O77264	RTCA_DROME	reviewed	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	GO:0003963; GO:0005524; GO:0005634; GO:0005654; GO:0006396; GO:0048681	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000250}.
P25991	SUF_DROME	reviewed	Protein suppressor of forked	GO:0003729; GO:0005634; GO:0005848; GO:0006397; GO:0031123; GO:1903220	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9VK89	TRM1_DROME	reviewed	Probable tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216) (tRNA 2,2-dimethylguanosine-26 methyltransferase) (tRNA(guanine-26,N(2)-N(2)) methyltransferase) (tRNA(m(2,2)G26)dimethyltransferase)	GO:0000049; GO:0002940; GO:0004809	
Q9W2E1	STUM_DROME	reviewed	Protein stum	GO:0016021; GO:0019230; GO:0030425; GO:0042330; GO:0050954; GO:0071683	SUBCELLULAR LOCATION: Cell projection, dendrite {ECO:0000269|PubMed:24626929}. Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}. Note=Specifically localizes to the distal part of the sensory dendrite. Does not accumulate in any other part of the cell.
Q9VH07	RUVB1_DROME	reviewed	RuvB-like helicase 1 (EC 3.6.4.12) (Dpontin) (Dpon) (Pontin)	GO:0000492; GO:0000812; GO:0003713; GO:0005524; GO:0005634; GO:0006281; GO:0006310; GO:0006338; GO:0006357; GO:0010628; GO:0016573; GO:0031011; GO:0035060; GO:0035267; GO:0042127; GO:0043139; GO:0043486; GO:0051301; GO:0090263; GO:0090307; GO:0097255	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:11080158}.
Q9V3D5	DYRK2_DROME	reviewed	Dual specificity tyrosine-phosphorylation-regulated kinase 2 (EC 2.7.12.1) (Protein smell impaired at 35A) (dDyrk2)	GO:0004674; GO:0004712; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0005856; GO:0006468; GO:0007608; GO:0009416; GO:0016740; GO:0018105; GO:0018107; GO:0030177; GO:0042048	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:12786602}.
Q9VQC4	GLCTK_DROME	reviewed	Glycerate kinase (EC 2.7.1.31)	GO:0005524; GO:0005737; GO:0006468; GO:0008887	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q8IVS8}.
Q9V3H2	PSDE_DROME	reviewed	26S proteasome non-ATPase regulatory subunit 14 (EC 3.4.19.-) (26S proteasome regulatory complex subunit p37B) (26S proteasome regulatory subunit rpn11) (Yippee-interacting protein 5)	GO:0000502; GO:0004843; GO:0005654; GO:0005829; GO:0005838; GO:0007623; GO:0008063; GO:0008237; GO:0008541; GO:0016579; GO:0043161; GO:0046872; GO:0061578; GO:0070628	
Q9VF89	RM09_DROME	reviewed	39S ribosomal protein L9, mitochondrial (L9mt) (MRP-L9)	GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0032543	SUBCELLULAR LOCATION: Mitochondrion {ECO:0000250|UniProtKB:Q9BYD2}.
P54359	SEPT2_DROME	reviewed	Septin-2	GO:0000281; GO:0003924; GO:0005525; GO:0005819; GO:0005940; GO:0007295; GO:0007349; GO:0007444; GO:0015630; GO:0031105; GO:0042803; GO:0051726; GO:0061640	SUBCELLULAR LOCATION: Cytoplasm. Cytoplasm, cytoskeleton, spindle {ECO:0000250}.
P23257	TBG1_DROME	reviewed	Tubulin gamma-1 chain (Gamma-1-tubulin)	GO:0000070; GO:0000212; GO:0000226; GO:0000242; GO:0000278; GO:0000930; GO:0000931; GO:0003924; GO:0005200; GO:0005525; GO:0005634; GO:0005737; GO:0005813; GO:0005819; GO:0005874; GO:0007017; GO:0007020; GO:0007052; GO:0007098; GO:0008274; GO:0008275; GO:0010457; GO:0019001; GO:0031122; GO:0051306; GO:0051726	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000305}.
Q9VW87	SSK_DROME	reviewed	Protein snakeskin	GO:0005887; GO:0005920; GO:0007496; GO:0016327; GO:0019991; GO:0060576; GO:0061028	SUBCELLULAR LOCATION: Apicolateral cell membrane {ECO:0000269|PubMed:22328496, ECO:0000269|PubMed:22854041, ECO:0000269|PubMed:26848177}; Multi-pass membrane protein {ECO:0000255}. Cell junction, septate junction {ECO:0000269|PubMed:22328496, ECO:0000269|PubMed:22854041, ECO:0000269|PubMed:26848177}. Note=Specific to smooth septate junctions. {ECO:0000269|PubMed:22328496}.
Q9VQS7	SOB_DROME	reviewed	Protein sister of odd and bowel	GO:0000122; GO:0000977; GO:0000981; GO:0005634; GO:0006355; GO:0007350; GO:0007366; GO:0009880; GO:0016348; GO:0045892; GO:0045893; GO:0045944; GO:0046872; GO:0048619	SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.
Q9VX10	SRX_DROME	reviewed	Putative sulfiredoxin (EC 1.8.98.2)	GO:0005524; GO:0032542; GO:0034599	
P29613	TPIS_DROME	reviewed	Triosephosphate isomerase (TIM) (EC 5.3.1.1) (Triose-phosphate isomerase)	GO:0004807; GO:0005829; GO:0006094; GO:0006096; GO:0008340; GO:0009612; GO:0019563; GO:0019682; GO:0030018; GO:0031430; GO:0042593; GO:0042803; GO:0046166; GO:0050877	
P45975	SUV39_DROME	reviewed	Histone-lysine N-methyltransferase Su(var)3-9 (EC 2.1.1.43) (Histone H3-K9 methyltransferase) (H3-K9-HMTase) (Lysine N-methyltransferase 1) (Protein suppressor of variegation 3-9)	GO:0000775; GO:0000781; GO:0000792; GO:0003682; GO:0005634; GO:0005701; GO:0006306; GO:0006325; GO:0006342; GO:0006348; GO:0008270; GO:0016458; GO:0016570; GO:0016571; GO:0030702; GO:0031507; GO:0034968; GO:0042054; GO:0046974; GO:0048132; GO:0048477; GO:0051276; GO:0051567; GO:0070828; GO:0070868; GO:2001229	SUBCELLULAR LOCATION: Nucleus. Chromosome, centromere. Note=Associates with centromeric constitutive heterochromatin.
P45843	SCRT_DROME	reviewed	Protein scarlet	GO:0005275; GO:0005524; GO:0005886; GO:0006727; GO:0006856; GO:0015842; GO:0016887; GO:0031409; GO:0042626; GO:0055085; GO:0090740; GO:0098793	SUBCELLULAR LOCATION: Membrane {ECO:0000269|PubMed:11294610}; Multi-pass membrane protein {ECO:0000269|PubMed:11294610}. Cytoplasmic granule membrane {ECO:0000269|PubMed:11294610}; Multi-pass membrane protein {ECO:0000269|PubMed:11294610}. Note=Pigment granules within pigment cells and retinula cells of the compound eye.
Q9GPJ1	SKEL2_DROME	reviewed	Protein Skeletor, isoforms D/E	GO:0005198; GO:0005634; GO:0005700; GO:0005730; GO:0005737; GO:0005819; GO:0005874; GO:0006997; GO:0051225; GO:0051301; GO:0051321	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, spindle. Nucleus, nucleolus. Chromosome. Note=Part of a macromolecular complex forming the spindle matrix. During mitosis, associated with chromatin at interphase, redistributes to the spindle structure at prophase (preceding the formation of the microtubule spindle) through to anaphase. Extends from one end of the spindle to the other during metaphase and anaphase, coaligns with the microtubule spindle.
Q9VCA5	SYFB_DROME	reviewed	Phenylalanine--tRNA ligase beta subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase beta subunit) (PheRS)	GO:0000287; GO:0002161; GO:0003723; GO:0004826; GO:0005524; GO:0005737; GO:0006432; GO:0009328	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q7Z020	TRPA1_DROME	reviewed	Transient receptor potential cation channel subfamily A member 1 (dTRPA1) (Ankyrin-like with transmembrane domains protein 1) (dANKTM1)	GO:0001580; GO:0005261; GO:0005262; GO:0005886; GO:0006812; GO:0006816; GO:0007602; GO:0007638; GO:0009408; GO:0009416; GO:0010378; GO:0015276; GO:0016021; GO:0023041; GO:0034605; GO:0034703; GO:0040040; GO:0043052; GO:0046957; GO:0050850; GO:0050960; GO:0050965; GO:0050968; GO:0097604	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:12815418}; Multi-pass membrane protein {ECO:0000305}.
P21461	SINA_DROME	reviewed	E3 ubiquitin-protein ligase sina (EC 2.3.2.27) (RING-type E3 ubiquitin transferase sina) (Seven in absentia protein)	GO:0000151; GO:0004842; GO:0005634; GO:0005829; GO:0006511; GO:0007423; GO:0007465; GO:0007601; GO:0008270; GO:0010498; GO:0031624; GO:0032436; GO:0035883; GO:0042802; GO:0043161; GO:0045500; GO:0045676; GO:0061630	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.
Q24524	SING_DROME	reviewed	Protein singed	GO:0003779; GO:0005737; GO:0007163; GO:0008407; GO:0009913; GO:0015629; GO:0016358; GO:0016477; GO:0030034; GO:0030036; GO:0030674; GO:0035017; GO:0035099; GO:0035317; GO:0042060; GO:0043005; GO:0043025; GO:0046847; GO:0048477; GO:0048800; GO:0048812; GO:0051015; GO:0051017	SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton {ECO:0000250}.
Q8IMM9	NENYA_DROME	reviewed	RING finger protein nenya	GO:0000795; GO:0005694; GO:0007129; GO:0008270; GO:0016925; GO:0019789; GO:1903343	
Q9VWG3	RS10B_DROME	reviewed	40S ribosomal protein S10b	GO:0000028; GO:0002181; GO:0003735; GO:0005634; GO:0022626; GO:0022627	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
P80455	RS12_DROME	reviewed	40S ribosomal protein S12	GO:0002181; GO:0003735; GO:0022627	
Q9V7Y2	SGPL_DROME	reviewed	Sphingosine-1-phosphate lyase (S1PL) (SP-lyase) (SPL) (EC 4.1.2.27) (Sphingosine-1-phosphate aldolase)	GO:0001667; GO:0005783; GO:0005789; GO:0006665; GO:0007275; GO:0007527; GO:0008117; GO:0016021; GO:0016831; GO:0019752; GO:0030149; GO:0030170	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:O95470}; Single-pass type III membrane protein {ECO:0000255}.
Q9VMV6	SELT_DROME	reviewed	Thioredoxin reductase-like selenoprotein T homolog CG3887 (EC 1.8.1.9)	GO:0004791; GO:0012505	
Q9VXY4	TMA16_DROME	reviewed	Translation machinery-associated protein 16 homolog	GO:0005634	
Q9VG74	SIAS_DROME	reviewed	Sialic acid synthase (N-acetylneuraminate synthase) (EC 2.5.1.56) (N-acetylneuraminate-9-phosphate synthase) (EC 2.5.1.57)	GO:0016051; GO:0047444; GO:0050462; GO:0070085	
Q9VTH4	SCLLA_DROME	reviewed	Protein scylla (Protein regulated in development and DNA damage response 2) (REDD-2)	GO:0005737; GO:0006915; GO:0006979; GO:0008219; GO:0008258; GO:0009968; GO:0032006; GO:0032504; GO:0045926	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}.
Q9U1M2	TM120_DROME	reviewed	Transmembrane protein 120 homolog	GO:0016021; GO:0045089; GO:0050829	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
Q9VP65	TR112_DROME	reviewed	Multifunctional methyltransferase subunit TRM112-like protein (tRNA methyltransferase 112 homolog)	GO:0018364; GO:0030488; GO:0046982; GO:0070476	
Q7KV15	STEL4_DROME	reviewed	Stellate protein CG33239/CG33241	GO:0005634; GO:0005737; GO:0005956; GO:0006468; GO:0019887; GO:0080163	
P47948	TNNC2_DROME	reviewed	Troponin C, isoform 2	GO:0005509; GO:0019722	
Q9VML9	TRISR_DROME	reviewed	Trissin receptor	GO:0004930; GO:0005887; GO:0007186; GO:0008188; GO:0008528; GO:0016021; GO:0032870	SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:21939639}; Multi-pass membrane protein {ECO:0000255}.
P49630	RL36_DROME	reviewed	60S ribosomal protein L36 (Protein minute(1)1B)	GO:0002181; GO:0003735; GO:0005730; GO:0005737; GO:0022625; GO:0022626	SUBCELLULAR LOCATION: Cytoplasm, cytosol {ECO:0000250|UniProtKB:Q9Y3U8}. Cytoplasm {ECO:0000305|PubMed:23636399}. Note=Detected on cytosolic polysomes. {ECO:0000250|UniProtKB:Q9Y3U8}.
Q9VNE9	RL13A_DROME	reviewed	60S ribosomal protein L13a	GO:0002181; GO:0003729; GO:0003735; GO:0005840; GO:0017148; GO:0022625; GO:0022626	
A8JUV0	SBNO_DROME	reviewed	Protein strawberry notch	GO:0005634; GO:0007219; GO:0008587; GO:0031490; GO:0042393; GO:0042461; GO:0045747; GO:0045944; GO:0048190	SUBCELLULAR LOCATION: Nucleus {ECO:0000269|PubMed:9171377}.
A1Z9P3	SHRM_DROME	reviewed	Protein Shroom	GO:0000902; GO:0003383; GO:0003779; GO:0005856; GO:0005874; GO:0005886; GO:0005912; GO:0005923; GO:0007015; GO:0016324; GO:0016477; GO:0019900; GO:0030036; GO:0030864; GO:0030950; GO:0031032; GO:0031532; GO:0032438; GO:0042249; GO:0042803; GO:0043296; GO:0048598; GO:0051015; GO:0071896; GO:0090251	SUBCELLULAR LOCATION: Isoform D: Cell junction, adherens junction {ECO:0000269|PubMed:20549743, ECO:0000269|PubMed:22493320, ECO:0000269|PubMed:24535826}. Cytoplasm, cytoskeleton {ECO:0000269|PubMed:16684770, ECO:0000269|PubMed:20549743}. Note=In adherens junctions, enriched in discrete spots and in tricellular junctions (PubMed:20549743, PubMed:22493320). In adherens junctions, localization requires Rho1 GTPase activity and interaction with the F-actin cytoskeleton (PubMed:20549743, PubMed:24535826). {ECO:0000269|PubMed:20549743, ECO:0000269|PubMed:22493320, ECO:0000269|PubMed:24535826}.; SUBCELLULAR LOCATION: Isoform F: Apical cell membrane {ECO:0000269|PubMed:20549743}; Peripheral membrane protein. Note=Localization to the apical cell membrane depends on N-terminal region (PubMed:20549743). Excluded from the lateral membrane (PubMed:20549743). {ECO:0000269|PubMed:20549743}.
Q24323	SEM2A_DROME	reviewed	Semaphorin-2A (Semaphorin-II) (Sema II)	GO:0001755; GO:0005576; GO:0005615; GO:0005829; GO:0007411; GO:0007629; GO:0007632; GO:0012505; GO:0016201; GO:0030215; GO:0030335; GO:0030534; GO:0042756; GO:0045499; GO:0048843; GO:0050919; GO:0070983; GO:0071526; GO:0071678; GO:0097374	SUBCELLULAR LOCATION: Secreted {ECO:0000305}.
Q9VN97	TI17D_DROME	reviewed	Probable mitochondrial import inner membrane translocase subunit Tim17 4	GO:0005744; GO:0006626; GO:0015450; GO:0030150; GO:0031305	SUBCELLULAR LOCATION: Mitochondrion inner membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9VBP3	TNKS_DROME	reviewed	Poly [ADP-ribose] polymerase tankyrase (dTNKS) (EC 2.4.2.30) (Poly [ADP-ribose] polymerase) (Protein poly-ADP-ribosyltransferase tankyrase) (EC 2.4.2.-)	GO:0003950; GO:0005634; GO:0005737; GO:0006471; GO:0032436; GO:0046872; GO:0070198; GO:0070212; GO:0090263; GO:0097110; GO:1904355; GO:2000060	
P25931	RYAR_DROME	reviewed	RYamide receptor (Neuropeptide Y-like receptor) (NPY-R)	GO:0001653; GO:0004983; GO:0005886; GO:0007166; GO:0007186; GO:0008188; GO:0016021	SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:1370455, ECO:0000269|PubMed:21704020, ECO:0000269|PubMed:21843505}; Multi-pass membrane protein {ECO:0000255}.
P81918	OR43B_DROME	reviewed	Odorant receptor 43b	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0016021; GO:0032590; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
P35875	PARP_DROME	reviewed	Poly [ADP-ribose] polymerase (PARP) (EC 2.4.2.30) (NAD(+) ADP-ribosyltransferase) (ADPRT) (Poly[ADP-ribose] synthase) (Protein ADP-ribosyltransferase Parp) (EC 2.4.2.-)	GO:0003677; GO:0003950; GO:0005634; GO:0005694; GO:0005700; GO:0005703; GO:0005719; GO:0005730; GO:0006302; GO:0006325; GO:0006355; GO:0006471; GO:0006963; GO:0007000; GO:0007552; GO:0008069; GO:0008270; GO:0009303; GO:0015030; GO:0030576; GO:0035079; GO:0035080; GO:0035363; GO:0042393; GO:0043484; GO:0045087; GO:0051276; GO:0051287; GO:0051457; GO:0061059; GO:0070212; GO:1900182; GO:1990404	SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00264, ECO:0000269|PubMed:12183365}. Nucleus, nucleolus {ECO:0000269|PubMed:12183365}. Note=Highly enriched in nucleoli, heterochromatic chromosomal regions, and diverse euchromatic sites in the cells of most embryonic and adult tissues.
Q7K0D8	NUP50_DROME	reviewed	Nuclear pore complex protein Nup50 (50 kDa nucleoporin)	GO:0000785; GO:0005643; GO:0005654; GO:0005704; GO:0006606; GO:0031490; GO:0031965; GO:0035080; GO:0045944; GO:0051028	SUBCELLULAR LOCATION: Nucleus, nucleoplasm {ECO:0000269|PubMed:20144760}. Nucleus envelope {ECO:0000269|PubMed:20144760}. Chromosome {ECO:0000269|PubMed:20144760}. Nucleus, nuclear pore complex {ECO:0000250|UniProtKB:O08587}. Nucleus membrane; Peripheral membrane protein; Nucleoplasmic side {ECO:0000250|UniProtKB:O08587}. Note=Associates with chromatin (PubMed:20144760).
Q9VDV3	NUP58_DROME	reviewed	Nuclear pore complex protein Nup58 (Nucleoporin Nup58)	GO:0005635; GO:0005643; GO:0006913; GO:0008139; GO:0015031; GO:0017056; GO:0051028	SUBCELLULAR LOCATION: Nucleus, nuclear pore complex {ECO:0000269|PubMed:15086791}. Note=Present also in annulate lamellae pore complexes (ALPCs). {ECO:0000269|PubMed:15086791}.
Q9VNB3	OR83A_DROME	reviewed	Odorant receptor 83a	GO:0004984; GO:0005549; GO:0005886; GO:0007165; GO:0007608; GO:0008104; GO:0016021; GO:0030425; GO:0032590; GO:0042048; GO:0043025; GO:0050911	SUBCELLULAR LOCATION: Cell membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.
Q9W0Y6	PAIN_DROME	reviewed	Transient receptor potential cation channel protein painless	GO:0005216; GO:0005227; GO:0005262; GO:0005886; GO:0006816; GO:0007620; GO:0007631; GO:0007638; GO:0008016; GO:0008049; GO:0009408; GO:0009612; GO:0016021; GO:0019233; GO:0034704; GO:0035179; GO:0042048; GO:0045924; GO:0048060; GO:0048266; GO:0050960; GO:0050965; GO:0050966; GO:0050974; GO:0070588	SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.
P52168	PNR_DROME	reviewed	GATA-binding factor A (Protein pannier) (Transcription factor GATA-A) (dGATA-A)	GO:0000122; GO:0000978; GO:0000981; GO:0001085; GO:0001103; GO:0005634; GO:0006351; GO:0006963; GO:0007350; GO:0007389; GO:0007391; GO:0007398; GO:0007507; GO:0007510; GO:0008270; GO:0008407; GO:0010002; GO:0022416; GO:0035050; GO:0035051; GO:0042440; GO:0045892; GO:0045893; GO:0045944; GO:0046982; GO:0048542; GO:0060047; GO:0061320	SUBCELLULAR LOCATION: Nucleus.
